time,ud,uq
0.0055000000000000005,0.38546159490843995,0.19162355969297284
0.0056,-0.28016426774061093,-0.5945408725606427
0.0057,0.10888754682582708,-0.5295018226573638
0.0058000000000000005,-0.026618608733663573,-0.6930675259760644
0.0059,0.42318594727387593,-0.14767529651726063
0.006,0.4311147355382538,-0.18599040801140002
0.0061,-1.0579375365480157,-1.3224182733561318
0.006200000000000001,-0.1618643868553532,0.6492556626507726
0.0063,-0.12721277366685177,0.586452051541485
0.0064,-1.2803885961966504,0.05916260617089655
0.006500000000000001,0.20437097396672865,-0.6123597814829336
0.0066,0.33413561568342814,-0.40201252029998463
0.0067,-0.13586238382960752,0.6182143400349497
0.0068000000000000005,0.4141597249921885,0.3224349501152172
0.006900000000000001,-0.39357024349627384,-0.5248559299985257
0.007,-0.23249361443309022,0.36266690439580485
0.0071,0.27126993497207963,0.4984637126610951
0.007200000000000001,-0.5314845270997662,-0.4099726484472139
0.0073,-0.047089939872435545,-0.1541302655161439
0.0074,-0.49462557395945206,0.26709029121160044
0.007500000000000001,-0.34859516058736745,0.6628973484909102
0.0076,0.6905370241406146,0.87772574416032
0.0077,-1.5737592378736787,-0.14714751799674416
0.0078000000000000005,-0.020633082105165887,-0.7635780969259421
0.0079,0.4278470506538967,-0.25928140894410223
0.008,-0.4031864445766736,0.5649364149768911
0.0081,-0.1557641887265109,0.07537237209947827
0.0082,0.924500269205452,0.9262615286001212
0.0083,-0.6956970638758169,-0.5598781650487386
0.008400000000000001,0.1921156477629278,0.09414670260713189
0.0085,0.7287754545538297,0.45983459664185516
0.0086,0.1283495112714538,-0.41374538576066167
0.008700000000000001,0.05174476409656195,-0.12705413020986084
0.0088,-0.5679675535534305,-0.9555494287142932
0.0089,-0.3853506431863066,-0.2134581154642035
0.009000000000000001,1.5860387152262476,-0.4252585665660336
0.0091,-0.21067527355772295,0.2972404410226475
0.0092,0.16967264267689255,0.36120079080141854
0.009300000000000001,-0.8082749534892503,-0.6284142976848854
0.0094,0.47906769612581773,-0.37201902925657493
0.0095,-0.3226775862593126,0.8314559013291565
0.009600000000000001,-0.5179375098222716,0.2779011553363546
0.0097,-0.33442416534478664,-0.2910620063397503
0.0098,-0.7066783424146761,-0.0160898206069525
0.0099,-0.2993082155959904,0.3706462152659792
0.01,-0.15251331653708408,0.9727864232984085
0.010100000000000001,-0.16713004005402915,0.17499774928947692
0.0102,-0.15024059740953824,0.24389684145575943
0.0103,-0.48752311724162023,-1.0927865436955595
0.010400000000000001,-0.5723261645524967,0.5049810184979041
0.0105,0.02351889846991194,0.6618384198237345
0.0106,-0.14107171472477248,0.10720737593371586
0.010700000000000001,-0.2601667014857754,-0.6238500921106345
0.0108,0.8491216139712514,1.2011847234443225
0.0109,-0.46799280981413155,-0.1438471179182535
0.011000000000000001,0.030777525146663876,0.0563988282719379
0.0111,-0.6564782799054703,-0.04043732508053205
0.0112,-0.8195874055222288,0.6689238616532746
0.011300000000000001,0.2416439833723643,-0.33908196069293356
0.0114,0.5218839053011647,0.006210314627673908
0.0115,-0.28319411969812947,-0.769005202593397
0.011600000000000001,0.42738860397201683,-0.2804304305747688
0.0117,0.47894720906926835,-0.07316881103140213
0.0118,1.1062491742202667,0.05108105960291228
0.0119,-0.9311707241273139,0.06233540399930548
0.012,0.1114687296087101,-0.13005880544758353
0.012100000000000001,-1.2251093785251734,-0.2307100540453117
0.0122,-0.4333281577935635,-0.05504438790998769
0.0123,-0.2819474935563958,0.10617711698911202
0.012400000000000001,0.2049548545926026,-0.4795972386026727
0.0125,0.5271892350121591,-0.018223221434572157
0.0126,0.7040158588298158,0.07163207419567816
0.012700000000000001,1.189711718660834,0.3645750070679155
0.0128,0.35107127477955,-0.5549082076447356
0.0129,0.2444371001972357,-0.06255798674467923
0.013000000000000001,-0.5224713735010864,0.4029855171910237
0.0131,0.7452091742725776,0.22955173862906506
0.0132,-0.02737235237251112,0.258092428531062
0.013300000000000001,0.12225336654498899,0.9413167405527045
0.0134,-1.0019079362783212,0.6050818550935997
0.0135,0.06600437853611758,-0.3477694788807585
0.013600000000000001,0.11673016227553708,0.054927528600644815
0.0137,-0.33240016849099513,-0.356844945981163
0.013800000000000002,-0.09831382757226152,-0.0035215539530149137
0.013900000000000001,0.2144825689483764,-0.18017509560375788
0.014,0.1390228455032638,-0.02835725733662403
0.014100000000000001,-0.3697956752769377,-0.24224442422123363
0.0142,0.18763073264632354,0.3982219958789996
0.0143,0.0681961680199561,0.1251052534354391
0.014400000000000001,0.20858937652682183,-0.1913676410717058
0.0145,-0.2842453253376735,0.21570306472149844
0.0146,0.25014276338605146,-0.10324802018576837
0.014700000000000001,-0.0014073039180920732,-0.5877195507406041
0.0148,-0.2671057964344586,0.38564008350667306
0.0149,0.5488194264277536,-1.0733361767813614
0.015000000000000001,-0.053928219729182485,-1.4612974118166464
0.0151,0.15709426619243724,0.3177190669013602
0.0152,-0.5332878814314354,0.007083309448966794
0.015300000000000001,-0.43786356758106987,-0.2749321865089512
0.0154,0.06347360476806466,-0.3536255210322549
0.0155,-0.24643822286954714,1.151031477554418
0.015600000000000001,0.2216805006380051,0.16718805980779627
0.015700000000000002,0.025886094447450703,0.6289839530593232
0.0158,0.3408368004754573,-0.1276852249075157
0.0159,0.4436980078818814,0.042326055565751884
0.016,-0.10984895772329968,-0.2456598422442108
0.0161,0.2612609424364381,-0.13033595385023589
0.0162,0.4290915217737945,-0.20308693334291433
0.016300000000000002,0.12647119475937063,0.5524588423331465
0.0164,-0.037793893115003446,-0.69852668667478
0.0165,0.1544560518774651,-0.542110887636976
0.0166,0.04100996147320432,-1.064104924528308
0.0167,0.14131136619913573,-0.5496523221393481
0.016800000000000002,-0.06508044087831397,0.10801752893750789
0.016900000000000002,0.2564720337735914,0.33069492308547765
0.017,0.6201546122783703,0.36719023634029263
0.0171,-0.3069829114561616,-0.06353986906939625
0.0172,0.34945324906027564,0.12776400646380737
0.0173,-0.6265343208682478,-0.4748146929066395
0.017400000000000002,0.09017924039738053,-0.18384138751908172
0.0175,0.2055597572869916,0.3046448994456733
0.0176,0.35743914615333067,0.9418001029699208
0.0177,-0.4824125910711191,0.8022291118946216
0.0178,0.790499900418819,0.5279313206423566
0.0179,-0.49207721069110455,0.2878449949924233
0.018000000000000002,-0.011060456570361659,-0.15232295129646667
0.0181,-0.2904592179450697,1.309232858689978
0.0182,-0.284293745141522,-0.40686480870650327
0.0183,0.7807765942132774,-1.2453237674525501
0.0184,-0.3033134792660152,-0.14311354093213935
0.018500000000000003,0.5800830573570939,-0.6960468828811434
0.018600000000000002,-0.16007554811670266,-0.6064086161352436
0.0187,0.7171870254257294,0.3930713133441841
0.0188,-0.565164712465962,0.3079350786280864
0.0189,-0.019152035152125393,-0.6182379740663874
0.019,0.8814008282747726,-0.5728065772879659
0.019100000000000002,0.8089945460835698,0.23526430788998537
0.019200000000000002,-0.10987318676743184,-0.244971547697083
0.0193,0.7022040449949773,0.3376832009202777
0.0194,0.0869343045659166,0.27324419415450096
0.0195,-0.39170533445054323,0.25189179505751924
0.0196,-0.017330206671696265,0.3217295676169997
0.019700000000000002,-0.16145860888478727,-0.746073524393982
0.0198,0.9732174199277154,0.35725639580927065
0.0199,-0.20514969045781098,0.17307902141790563
0.02,0.8145218141174404,0.16500113149094067
0.0201,-0.42214051640978256,-0.815837624748841
0.020200000000000003,-0.6670543790587795,-0.432101094897401
0.020300000000000002,-2.1680657073825533,0.1431464297273
0.0204,0.11853658951329972,0.5907338019126668
0.0205,-0.7643542709864909,-0.7400295262019306
0.0206,-0.3077715201087964,-0.7699526591185157
0.0207,0.15223422789491448,-0.40189667728970063
0.020800000000000003,0.04113130757619753,-0.12920985324976345
0.020900000000000002,0.4508245145355187,0.307157377797244
0.021,-0.6477578681800975,0.2558455886884563
0.0211,-1.1591720456165027,-0.4629154430834398
0.0212,0.1569024363728967,-0.2924887874473443
0.0213,0.33070967770853216,-1.5596261878922
0.021400000000000002,0.4605712857226767,0.15701634092630315
0.021500000000000002,-0.059157700806192134,-0.2818459778160399
0.0216,-0.10432203847436955,-0.13335809337353954
0.0217,-0.4936996274984194,-0.4968417867499311
0.0218,-0.29650876502313717,0.45940349368066563
0.0219,-0.9563807418409169,1.406666959908298
0.022000000000000002,0.013544884622221573,-0.3420904106164558
0.0221,0.26789474877291103,0.21282579091588202
0.0222,-1.2685654852569312,0.6542755682751142
0.0223,-0.7109350602673938,0.6541088532936997
0.0224,-0.25588294926030675,0.01611444610544441
0.022500000000000003,-0.0972750064367251,-0.7567198318943914
0.022600000000000002,-0.8478648148374809,0.6988223843537743
0.0227,1.061562802855608,0.0770664508570303
0.0228,-0.765423770771908,0.13228545056337912
0.0229,-0.08254158791688034,-0.8976569315425307
0.023,0.09123703230279993,0.31124847041325177
0.023100000000000002,0.9271392974107242,-0.10433465746676983
0.023200000000000002,0.01072561256926474,-0.19308411437721684
0.0233,0.16290454960427686,-0.0941221779656601
0.0234,0.2075064633842312,-0.02233071642367801
0.0235,-0.12943664841853988,0.612482433232493
0.0236,-0.10016892517248735,-0.8797786680940068
0.023700000000000002,0.6490441423021042,0.00035348649784269244
0.0238,0.4416843703031217,0.14321232517231527
0.0239,-0.006084422584051733,0.381284351378745
0.024,-0.6503347300832524,0.2531480459705123
0.0241,0.05279991487356363,1.2131310981135848
0.024200000000000003,-0.04397294376626968,0.034287777413093516
0.024300000000000002,-0.08463159469190204,-0.43754694121115817
0.0244,-0.9005796217524893,0.3129418363828179
0.0245,0.7594806703016954,1.1134591682434691
0.0246,-0.7665785053276127,0.7595180409856617
0.0247,0.22683821899900797,-0.6494989211351275
0.024800000000000003,0.3203669778141527,-0.13827816729082235
0.024900000000000002,-0.1434663912101902,-0.1231849576513458
0.025,-0.26071994201377574,0.3572273470428651
0.0251,1.0657960021185935,-0.10196130224508024
0.0252,-0.5544521677782687,0.22062071572586253
0.0253,0.07750353447828784,-0.1955017595330654
0.025400000000000002,-0.13781946671786235,0.30481730671724927
0.025500000000000002,0.18048883641085664,0.49726809401462785
0.0256,-0.47060489748321155,0.4294582513456527
0.0257,0.5555300146890774,0.2741977697210335
0.0258,0.4194169802415088,0.09192232277470598
0.025900000000000003,-0.8360152789872509,0.08431171174656163
0.026000000000000002,0.5300313970352282,0.24309270027723048
0.0261,0.39926423847088355,0.6605305532911129
0.0262,0.625371768153633,0.7738539988967856
0.0263,0.22733765197474262,0.42658917990077644
0.0264,-0.09347686230615282,-0.07923632528863543
0.026500000000000003,0.09177357464726836,-0.0955349381775183
0.026600000000000002,-0.15428800241444568,-0.9899943614388917
0.0267,-0.41011808498311986,0.46139917022641325
0.0268,-0.5216570437277941,0.1838748811901449
0.0269,-0.28996376270502233,0.3769799845587439
0.027,0.26855613912458337,0.06669899150628407
0.027100000000000003,-0.5336415930472221,0.7216825822273706
0.027200000000000002,0.2988751213043411,-0.6008301476343877
0.0273,-0.19010158714430625,0.08028516315583598
0.0274,-0.40395772648938105,0.10344648260689092
0.0275,-0.3454132958158486,1.3342980273932572
0.027600000000000003,-0.10779482369094766,0.011440522155915957
0.027700000000000002,-0.13357495534856664,0.16090579525902785
0.027800000000000002,0.3153036608220656,0.4127756167347289
0.0279,-0.7174767191540097,0.16083233880316095
0.028,-0.7137412708910306,1.2083767499324116
0.0281,0.16706110148547612,-0.1514070063017713
0.028200000000000003,0.08623022132195668,-0.44325778886778217
0.028300000000000002,-0.02250111589089042,0.15171753434503615
0.0284,0.5257298217947777,0.8209036759500483
0.0285,-0.11198732089571335,0.24429744495987543
0.0286,0.704422345803744,0.5990874946483866
0.0287,0.6993637417701327,-0.7055309107951148
0.028800000000000003,-0.36407252564094605,-0.28991924883831116
0.028900000000000002,0.11698883678659437,0.26729346182175956
0.029,-0.022350510971339103,0.6548573339956076
0.0291,-0.2932180065337732,0.7993386934961424
0.0292,-0.25186475823314963,-0.07238607368495065
0.029300000000000003,0.19266845625889226,-0.19460911854688212
0.029400000000000003,-0.4143609838075615,0.1971670115226002
0.029500000000000002,-0.28528602735902797,0.01687046113185225
0.0296,0.5924139088251097,0.0905818442338526
0.0297,-0.0788292279088172,-1.2699078971539974
0.0298,-0.6896541936656567,-0.6830062915209761
0.029900000000000003,0.18360212135723356,-0.3647972513754586
0.030000000000000002,-0.07032726472235906,0.4371328736892722
0.030100000000000002,0.9988953864630075,-0.4719131020572695
0.0302,-0.5436846350923933,-0.12073248107533618
0.0303,0.3913648982299214,1.0267781107351532
0.0304,0.26515413340369026,-0.8188131692739702
0.030500000000000003,-0.5560617691540748,0.2657318251024248
0.030600000000000002,-0.2921282776933212,-0.16313686112846534
0.0307,-0.10354491361713873,0.6434404292833428
0.0308,1.098529781516971,0.11689284063817164
0.0309,-0.21504588215002815,0.1636642701615041
0.031,0.2054609044969261,-0.41286731524017667
0.031100000000000003,0.49876420080823675,0.02495377369639555
0.031200000000000002,0.44431323232665976,-0.11380150593294737
0.0313,-0.8695898824455474,-0.5749624460944573
0.031400000000000004,0.3229701812329577,-0.10598591385345293
0.0315,-0.36973598271340663,0.6049783345445771
0.0316,-0.6056164132136308,0.03556882287400305
0.0317,-0.06059687439363778,0.8211829289716039
0.0318,-1.0117843481898479,0.4610166064353076
0.031900000000000005,-0.5650395825847743,-0.3496037641249113
0.032,-0.6051540011257552,0.09925049105147767
0.032100000000000004,0.06775187015450103,-0.18575080183520956
0.0322,0.6915417532975454,-0.3992636002901919
0.0323,0.024898396987740115,0.611777681182732
0.0324,-0.07910623069402863,-0.2573153262965875
0.0325,-0.1992621528066036,0.6230259697074126
0.032600000000000004,0.084582509435246,0.4552587204452809
0.0327,0.1605292027672091,-0.4507234890713671
0.0328,-0.5718728499909792,-0.06798644114159594
0.0329,1.1145813597490837,-0.7327502682511009
0.033,-0.22666654409478512,-0.3748866121954955
0.033100000000000004,-0.5517704979482243,-0.036434149590765484
0.0332,0.6653904074835573,1.0794278358296332
0.0333,0.014375601499968875,-0.20567976819499598
0.0334,-1.0792521907168064,0.054778935819914706
0.0335,-0.4445420513493413,-0.15317272534829718
0.033600000000000005,-0.6176784892136873,1.0033494814052641
0.0337,-0.29945565811858127,-0.23927518510681517
0.033800000000000004,-0.1873508732774747,0.6078189752359812
0.0339,0.46291303178485504,0.8767769725866539
0.034,0.11697772914743491,0.6088824264031266
0.0341,0.2683710206536903,0.4778321112597469
0.0342,0.3584064114576165,0.845865619725866
0.034300000000000004,-0.14517978187354758,-0.29760412871333536
0.0344,-1.078448392816221,-0.07533217611045495
0.0345,-0.06054151029095527,0.7928764820478522
0.0346,-0.33317656951985297,-0.5480418474746347
0.0347,0.034892051488454943,0.87297801631347
0.034800000000000005,0.3160169745822555,0.29504215776241577
0.0349,0.22709232405072868,0.21313930853750476
0.035,0.3625034977330998,-0.2527979713202971
0.0351,-0.004716777490526003,0.3346736725793407
0.0352,0.062105354693060714,0.552748739750282
0.035300000000000005,-0.15067444105580213,1.0655298428546411
0.0354,1.3100389017609297,0.023670524525475353
0.035500000000000004,0.05145889782664856,-0.11621063419587024
0.0356,0.6153849887121459,-0.6898863214170634
0.0357,-0.16096745619004924,-0.8079336894218959
0.0358,-0.26493703257850093,-0.8853027754405836
0.0359,-0.06210704590610405,0.12162770222966474
0.036000000000000004,0.29099340950901054,-0.5177091396610394
0.0361,0.9126146656420105,-0.20022473617747244
0.0362,0.7860183409568271,-0.2361531702615583
0.0363,0.10164723628326679,-0.40749468991574267
0.0364,-0.2104772080182098,-1.1693445285241835
0.036500000000000005,-0.38371643604051725,-0.19557369598632185
0.0366,0.27563815753037313,-0.1229373294932925
0.0367,0.4078660381261519,-0.20680879412468064
0.0368,0.003543408636362787,0.0825815937859125
0.0369,0.3483612350980733,-0.8601774491291283
0.037000000000000005,-0.5401348098935514,0.2514736626620768
0.0371,-0.2825417948311322,0.5701139974721293
0.037200000000000004,-0.360235181901805,0.34265616521123404
0.0373,-1.0449099035407912,0.02956933907491537
0.0374,0.5699947916967792,-0.3527637664168796
0.0375,-0.6967264948829028,0.07508266974597907
0.0376,0.12346750961800007,0.7135947355604795
0.037700000000000004,-0.2597427515880234,0.12682975411251773
0.0378,-0.5639599461992504,-1.09372703206485
0.0379,0.4018786713363643,0.025844384996392588
0.038,0.7662734552932975,1.0520035442771145
0.0381,-0.14871880444546015,-0.7436480738483201
0.038200000000000005,0.033973937298482804,-0.012811973338959358
0.0383,-0.22849652000317264,0.5335211187566035
0.038400000000000004,0.6033542567778802,0.36283789566082103
0.0385,-0.5074766823273102,-0.21228224247631364
0.0386,0.23040136847522116,1.6585737751519825
0.038700000000000005,-0.3844038077766973,1.361925440942683
0.0388,0.551333253521385,0.7769414311234573
0.038900000000000004,-0.7800534364032027,-0.6962498891156496
0.039,1.4259991154030198,0.07372263646846612
0.0391,-0.30886028384359804,0.6783412056253041
0.0392,-0.09942134845558115,0.14989374013638682
0.0393,-0.3878999456914433,-0.18621912284755865
0.039400000000000004,-0.32191165702702607,0.30061137145449834
0.0395,-0.09280361626036068,1.1109135983966107
0.0396,0.6576468100794871,-0.09811070020458214
0.0397,-0.35173515965312974,-0.7730903960475305
0.0398,0.9475723915449787,0.9963612573089161
0.039900000000000005,0.5513785075993843,-0.06505846893681831
0.04,-0.04453793572996709,0.8726062068204357
0.040100000000000004,0.10483370943575694,0.8014346415120774
0.0402,-0.49023823698853547,0.2568362595938242
0.0403,-0.26009801679625244,0.5078771278741953
0.040400000000000005,0.9584711952924893,-0.13227719226980444
0.0405,-1.0306896202468345,0.3555172150977602
0.040600000000000004,-0.30251691102122324,-0.030398511403062538
0.0407,0.06313675988182814,0.6764322914374915
0.0408,0.16374068393840585,-0.7038458107112961
0.0409,-0.3407283585122778,-0.275488963985741
0.041,-0.5716237651105708,-0.12729206079685532
0.041100000000000005,-0.15272158084755155,0.1899289416657463
0.0412,0.23171239842403762,-0.026760352338500805
0.0413,-0.2611001026349997,0.09214607120457402
0.0414,-0.14700571143406577,-0.5976238073931657
0.0415,0.06964951020540437,-0.25356489720125414
0.041600000000000005,0.41137107011258855,0.06619723047034701
0.0417,0.06774428911738341,-0.07259711628250357
0.041800000000000004,0.05836187180407731,0.9123719126058744
0.0419,-0.6776591354782954,-0.4515197809926778
0.042,0.016396965103944464,-0.15137935642722558
0.042100000000000005,-0.10348186708266889,-0.10064982219937393
0.0422,0.5508361658619051,-0.30087847499978276
0.042300000000000004,-0.04758644961373779,0.04529820159712805
0.0424,0.5553896607925707,0.04126453489672008
0.0425,0.13890486568729268,0.21829573450927992
0.0426,-0.1635508069895472,-0.04332256536812488
0.0427,-0.08175387773514764,-0.8424211948896887
0.042800000000000005,0.15579240259483615,0.1671239442555278
0.0429,0.3439697396535326,-0.6778086507872229
0.043000000000000003,0.5038179778881374,0.03911027957222517
0.0431,0.3042414885301844,-0.3128944794339391
0.0432,-0.10033242950687006,0.49378218747975955
0.043300000000000005,-0.7299049721457208,-1.0773734284815075
0.0434,0.37299128011565486,-0.06237624365611572
0.043500000000000004,-0.46577014824679364,0.4604632269385942
0.0436,-0.5183981817316373,-0.18854257089143725
0.0437,-1.1514338218413889,0.3629694231862699
0.0438,-0.42374340908259067,-0.44094266059943504
0.0439,-0.6316532193712752,-0.893334880472788
0.044000000000000004,-0.8006055328049476,-0.4907825223184483
0.0441,-0.08878289464616822,-0.5882984129689263
0.0442,-0.03521521262344325,0.2009756534193541
0.0443,-0.21548128053894416,0.0706640314694639
0.0444,-0.49539372944969573,-0.7838578330990519
0.044500000000000005,-0.07787104059720135,-0.055544671314452496
0.0446,-0.20287899871827297,-0.44755020586205335
0.044700000000000004,0.04344545451109735,0.8486488565868169
0.0448,-0.24355307957485486,0.29545989750950896
0.0449,-0.09703133357687027,-0.36406970541221856
0.045000000000000005,-0.7308306555278614,0.016138955221577777
0.0451,-0.43755345429803355,0.31954988134937745
0.045200000000000004,-0.9037164527602339,0.5545717656557074
0.0453,-0.007268057059445219,-0.5673532747259374
0.0454,0.8695936291206892,-0.2866163402495103
0.0455,-0.8348381261942871,0.03567668204767524
0.0456,-0.08922874720821007,-0.10142178697587845
0.045700000000000005,0.049553833945458994,-0.6853706303491286
0.0458,0.6411643266439755,-0.8898176437705936
0.0459,0.01606827233522459,0.23913552330253174
0.046,-0.3876556135684265,0.16047997725884952
0.0461,-0.11419367531150743,-0.2230143011132851
0.046200000000000005,0.6986249163701097,-1.8991686424147998
0.0463,0.006610125507889363,0.5547629401461099
0.046400000000000004,-0.9341733857067159,-0.37203731885861924
0.0465,-0.2778232368830748,0.628338701411346
0.0466,0.45677774388407677,-0.4867323432111573
0.046700000000000005,0.1639814329343863,0.4664677890184035
0.0468,-0.7263390155574115,-0.10375332567630594
0.046900000000000004,0.39999057406689703,-0.4762951618338628
0.047,0.39952042656630343,0.4143356471944574
0.0471,-0.5817773435384539,0.28340326083359707
0.0472,-0.11348176081246134,-0.6605863219524769
0.0473,0.3584476668450769,-0.32852015433110493
0.047400000000000005,-0.43859927879104443,-0.6534212230197206
0.0475,0.6752413038827962,0.3035723849242853
0.0476,0.7741944553207211,-0.6967541504209374
0.0477,0.02978130151134988,0.5312681494630971
0.0478,-0.03983064880724565,-0.12824813870860632
0.047900000000000005,0.4787307573463742,0.11750115481147888
0.048,-0.4890138123222019,0.06407479625544324
0.048100000000000004,0.055888781983210366,-0.25587974084740617
0.0482,-0.1716763548103971,-0.4920466781011512
0.0483,-0.12584851586048312,-0.5036333384846279
0.048400000000000006,1.79627541566754,0.3529867864157774
0.0485,0.42136728925730466,0.3078543139598725
0.048600000000000004,0.36570422339006947,-0.11136954173492906
0.0487,-0.44491916921444363,-0.8802150235823445
0.0488,1.3945922665239685,0.3217998804481768
0.0489,0.8667081793606414,-0.36692382246899286
0.049,0.1282356591772974,-0.24595337013081042
0.049100000000000005,-1.6633774516604158,0.10347975504826375
0.0492,-0.34049900552615053,-0.38460251752004
0.049300000000000004,0.7019092598387988,-0.24057359468948006
0.0494,-0.8876842436883488,0.4964048160185335
0.0495,-0.4250347046073993,0.33661337383198675
0.049600000000000005,-0.05207777951211504,0.3127527371641695
0.0497,-0.24297540253690567,0.030837335154127482
0.049800000000000004,0.365145980062862,0.24773218356589674
0.0499,-0.49292732122061045,-0.137251748138772
0.05,0.8726787737401488,-1.55955042875991
0.050100000000000006,-0.9970530086453253,-0.5668982291859399
0.0502,0.2659579909864454,-0.2504160168914044
0.050300000000000004,0.6988350014602305,0.6379339779941402
0.0504,-0.9035557794461034,0.26496048167827235
0.0505,-0.5423213527577935,0.1339457481066036
0.0506,0.6618410110327055,-0.6186573183715188
0.0507,-0.09079294621515344,0.3284588783148847
0.050800000000000005,0.694448072942289,-0.7280388659166146
0.0509,-0.5154118526303167,0.03336463617515399
0.051000000000000004,-0.4185349344886798,0.6764089020347956
0.0511,0.16986362448410092,0.2090517865461854
0.0512,0.2506903111277243,0.3107381048223171
0.051300000000000005,1.0885181182425014,0.003858133679410741
0.0514,-0.3937013363912486,-0.1892417997979262
0.051500000000000004,0.012214576689517873,-0.6525486709246062
0.0516,-0.9418104810930134,-0.7267629845555597
0.0517,-0.23591962356656057,0.6981926923065311
0.051800000000000006,-0.11869635022958756,0.16066730953750916
0.0519,-0.6594295465672724,-0.11778919374276392
0.052000000000000005,-0.12545818841872364,0.6037738167362856
0.0521,0.5314369973604232,0.3402152230273054
0.0522,-0.21635807443548194,-0.3712222234193641
0.0523,0.5537480810048538,0.8127895144077296
0.0524,-0.5700082509000852,-0.21032747297096285
0.052500000000000005,0.16103981399553793,-0.38374099303526127
0.0526,-0.34503060666000024,0.6041963070934808
0.052700000000000004,0.7592898624850268,-0.7343671538611724
0.0528,-0.3467589748581958,-0.44482056211688065
0.0529,0.39347993924866864,-0.12639053513089302
0.053000000000000005,-0.6802639023763969,-0.2051389801713685
0.0531,-0.6420800740464717,0.7039116593107148
0.053200000000000004,-0.4303454355916053,-0.14750150777523316
0.0533,-0.6839225771889457,0.5091575635914608
0.0534,0.2571613522807606,-0.09876702632327515
0.053500000000000006,1.0465298910144452,-0.7406463528093875
0.0536,0.21171378722330517,-0.3045353794073793
0.053700000000000005,-0.11490995645447821,0.6670620956830925
0.0538,-0.14645531031823422,0.26366405586780506
0.0539,0.8768533922292695,-0.806942828455434
0.054,0.6056335614199706,-0.5932554760185993
0.0541,-0.04543399100071367,-0.2838996572669611
0.054200000000000005,0.3595915417904631,-0.6101908640061094
0.0543,-1.1874582747120683,-0.0891020867203227
0.054400000000000004,-0.014887152179654676,-0.7606843828106061
0.0545,0.36462483891661773,0.36727073101284924
0.0546,0.20283915496730542,-1.400808916634192
0.054700000000000006,-0.36888242987696845,1.0975043016334154
0.0548,-0.6589797692775876,-0.5582582438520345
0.054900000000000004,0.3270050675795061,-0.12136709377933946
0.055,-0.7051716752862826,-0.08857914600709645
0.0551,0.9597104468905344,-0.2140617388090956
0.055200000000000006,-0.8566687480789824,-1.3143084632771345
0.0553,0.2919732100011198,0.18663128302875343
0.055400000000000005,0.1074543761420728,0.0012938669576130748
